#{"t_start": 1654786655.4531949, "env_id": null}
r,l,t
-174.80293,2008,2208.099539
15.500006,105,2212.972811
-86.29957,703,2217.039296
-51.00008,330,2232.4231
-104.999245,890,2254.276623
-41.40005,254,2266.005724
-54.69934,827,2270.590666
-24.499815,625,2294.953724
3.4999585,225,2305.324006
-43.800053,258,2317.322467
-64.0999,481,2339.881735
-651.88165,6879,2414.442462
-73.89975,559,2440.152786
-447.9196,4839,2493.397606
-100.19871,1262,2498.165637
-57.6,396,2516.329462
21.8,42,2518.317441
-137.30074,1673,2595.214028
-638.79596,6248,2626.79335
23.4,26,2628.039258
-89.09952,731,2628.887521
-11.100061,491,2650.976295
21.8,82,2654.760533
-18.6,6,2655.087337
22.9,51,2657.446307
-91.09943,771,2664.712039
-32.000008,140,2671.187083
-66.59986,486,2679.786362
18.300003,77,2683.345162
22.0,60,2686.173745
-26.09981,521,2710.136071
-103.79929,858,2749.640573
2.2999463,257,2761.517968
-29.199997,132,2767.676299
18.100002,79,2771.314628
-15.499941,435,2791.343887
20.099998,79,2795.066885
-50.100086,361,2811.585318
-20.5,25,2812.771144
-43.500053,255,2824.482429
-34.90002,169,2832.245967
-20.0,20,2833.192741
-25.999996,80,2836.903043
-24.899998,69,2840.110824
-74.59974,586,2866.95118
-31.400007,134,2873.124326
-24.499998,65,2876.15133
-26.899996,89,2880.300848
-880.5369,8626,2891.037975
-606.3039,5923,2943.56267
-23.0,50,2945.915178
-319.50906,3015,3029.905565
-21.7,37,3031.723136
-1.8000542,298,3045.592915
-21.300001,33,3047.246965
-18.1,1,3047.332471
-30.200003,122,3053.061546
-20.0,20,3054.101289
-407.41446,3914,3061.252556
-24.199999,62,3064.160198
-273.70627,2557,3064.925487
16.400002,96,3068.697877
-40.60004,226,3075.4444
-32.80001,148,3075.618424
-29.800001,118,3081.131392
-35.00002,170,3089.071517
-47.600067,296,3089.354564
-22.2,42,3091.121446
-36.00003,200,3098.776383
-115.89911,979,3099.980938
-22.7,47,3102.255302
-44.700058,267,3103.767747
-24.799997,68,3106.928924
-31.000006,130,3108.391171
-21.300001,33,3108.626257
-45.000057,270,3111.677701
-24.499998,65,3114.742709
-19.6,16,3115.512961
-23.9,59,3118.284159
-27.299995,113,3123.526568
-20.2,22,3124.588037
-20.300001,23,3125.729032
-60.599953,426,3128.568085
-39.50004,215,3135.731867
-98.09938,801,3146.020253
-29.3,113,3151.242905
-24.199999,82,3155.024777
-58.69998,427,3174.629808
-109.49921,975,3180.696514
-71.49979,555,3200.235311
-20.2,22,3201.270309
-61.39994,454,3201.655634
-21.6,36,3203.344363
-23.0,50,3203.716012
-187.10094,1731,3208.717944
-69.49982,515,3227.577451
-268.70596,2527,3342.9837
-620.89996,6069,3482.028843
-20.2,22,3483.074931
-21.7,37,3484.870051
-18.5,5,3485.160141
-53.200066,352,3501.502352
-18.1,1,3501.615597
-103.099304,851,3541.107915
-62.599922,446,3561.712338
-19.300001,13,3562.379609
-49.500076,315,3576.869826
-32.000008,140,3583.568808
-646.99396,6290,3873.467891
-27.499994,115,3878.822504
-1196.8597,11790,3887.308703
-19.400002,34,3888.953598
-136.7988,1208,3944.932142
-35.10002,171,3952.871604
-88.29953,703,3985.190616
-401.11407,3871,4057.672255
-31.90001,139,4064.082694
-26.599997,106,4068.977871
-447.71945,4717,4202.238081
-75.09973,571,4228.640555
-26.999996,90,4232.812773
-36.100025,181,4241.104694
-568.11316,5541,4323.283006
-50.200077,322,4338.232379
-41.40005,254,4350.02829
-21.6,36,4351.72538
-329.40967,3114,4384.022968
-19.800001,18,4384.913831
-76.9997,590,4412.320841
-154.69899,1407,4416.761966
-31.90001,139,4418.791219
-46.500065,285,4429.981276
-2691.5554,26753,4441.304543
-22.8,48,4443.532132
-0.6000496,266,4455.8722
-22.6,46,4458.179359
-38.39959,664,4488.742894
-26.799995,88,4492.815538
20.1,39,4494.801181
-26.899996,109,4499.95135
-18.3,3,4500.163154
-53.899414,799,4537.105963
20.9,71,4540.435159
-26.999996,90,4544.611398
-26.799807,548,4569.789585
19.699999,63,4572.718136
-19.800001,18,4573.634781
-24.799997,68,4576.844497
-18.4,4,4577.070581
21.9,61,4579.945382
-465.818,4478,4626.129729
-323.70944,3077,4767.534652
-32.30001,143,4774.162419
-772.26337,7543,4778.281821
-21.7,37,4780.040393
14.200001,138,4780.743918
21.9,41,4782.653167
-554.70624,5847,4848.921701
-97.39939,794,4885.760636
-39.50004,215,4895.76
-525.6216,5116,5015.777557
-35.300022,173,5023.803779
-20.1,21,5024.796139
18.4,76,5028.3119
-45.70006,277,5041.11932
12.099991,199,5050.290238
-20.300001,43,5052.301475
-363.91174,3479,5056.206469
-19.900002,39,5058.0301
-42.600056,266,5064.777132
-19.1,11,5065.320085
-18.3,3,5065.515144
-32.700012,147,5072.335806
-59.39997,414,5077.322757
-43.00005,250,5088.938129
-77.79969,598,5100.04469
-34.899673,609,5117.008583
-11.100073,411,5118.999599
-46.900066,289,5132.398522
-20.800001,28,5133.741237
-22.300001,43,5135.740916
-19.9,19,5136.642759
-27.899994,119,5142.058141
-120.59904,1026,5164.303725
13.000002,110,5169.416454
-108.299225,903,5183.452743
-104.69928,867,5209.312262
-991.2099,9733,5231.807014
-19.7,17,5232.633263
-39.000034,210,5242.317303
-19.299944,433,5262.285872
-23.9,59,5265.066073
-53.900055,419,5284.383014
-18.9,9,5284.823174
20.099998,59,5287.586626
20.0,80,5291.346302
-223.90578,2499,5299.095047
-22.7,47,5301.342361
-178.20045,1642,5367.241263
-34.90002,169,5375.078516
-158.70177,1867,5387.433298
-535.7211,5197,5449.55794
-23.999998,60,5452.391998
-230.30363,2123,5473.247362
-21.1,31,5474.723897
21.8,42,5476.698821
-82.39962,644,5482.371312
-35.50003,195,5485.860268
-42.50005,245,5493.80282
-26.199995,122,5499.413059
20.8,52,5501.818106
-41.000042,230,5512.413202
19.4,66,5515.511099
-9.300098,373,5532.727288
-120.99903,1030,5533.482974
-19.300001,13,5534.158124
18.7,53,5536.678314
20.8,52,5539.144836
-33.200012,152,5546.273515
-33.700016,177,5554.532696
-21.5,35,5556.181591
-70.5998,526,5557.658466
