#{"t_start": 1654967404.7311444, "env_id": null}
r,l,t
-67.042641,248,3008.746619
14.959798,112,3011.161675
-27.102944,67,3012.909007
19.082843,63,3014.239745
13.462742,139,3017.149129
20.394113,85,3018.962938
20.814214,42,3019.833315
15.531371,146,3023.078832
5.297056,153,3026.284721
6.994113,203,3031.186883
-3.282843,229,3035.900325
17.8,74,3037.451771
2.882843,176,3041.26182
-5.274517,205,3045.907034
-14.268629,322,3053.184877
11.682843,163,3056.704335
10.31127,107,3059.042567
4.828427,154,3062.499876
16.097056,128,3065.321998
6.808326,162,3069.035394
17.725483,99,3071.210469
20.759798,61,3072.480907
-50.565685,198,3077.069973
21.462742,53,3078.167318
-29.385786,122,3081.347002
11.891169,147,3084.693362
-24.605887,99,3086.83955
21.165685,74,3088.397785
16.965685,121,3090.993128
12.648528,160,3094.582841
12.856854,89,3096.463884
12.165685,67,3097.814874
-18.2,1,3097.901624
-28.634315,57,3099.360009
-48.834315,158,3102.72433
-472.523045,2578,3158.565265
11.139697,125,3161.225872
-23.751472,34,3161.993025
-23.482843,23,3162.693217
-7.034315,272,3168.690217
22.379899,28,3169.267251
-27.751472,46,3170.33389
-28.723045,56,3171.811591
13.614214,157,3175.414965
18.345584,55,3176.576555
15.608326,106,3178.904154
19.008326,113,3181.453495
-23.902944,73,3183.240377
20.365685,57,3184.423142
-794.102944,4146,3267.793448
9.594113,162,3271.537592
16.042641,117,3274.201114
21.179899,36,3274.938028
-3.171573,233,3280.875956
20.862742,76,3282.519247
13.174012,145,3285.831267
-1.225988,254,3292.150383
18.145584,56,3293.312818
17.828427,54,3294.426778
18.531371,73,3295.981695
16.076955,124,3298.781366
21.8,17,3299.145111
17.882843,73,3300.700531
-23.234315,64,3302.209864
18.179899,57,3303.40401
6.448528,161,3306.742048
-30.302944,100,3309.147068
14.91127,92,3311.119983
-25.640202,70,3312.830064
10.317157,149,3316.072428
-23.6,47,3317.042732
-23.034315,23,3317.653142
17.51127,80,3319.349164
4.165685,234,3324.714144
-57.191674,514,3338.392585
14.248528,116,3340.885233
17.842641,118,3343.576396
8.062742,140,3346.392662
8.642641,123,3349.039668
13.682843,193,3353.05764
10.725483,134,3355.958981
12.028427,139,3359.116806
18.945584,75,3360.707852
16.139697,135,3363.743938
