#{"t_start": 1654770089.853611, "env_id": null}
r,l,t
18.900002,71,5795.480771
-22.2,42,5797.989984
-2.9000945,369,5817.52232
22.0,60,5820.860365
-3411.7578,33948,5915.541304
-582.61005,5706,6043.439584
-50.4001,384,6061.858184
21.199999,88,6066.385444
-296.21045,3242,6072.412724
-35.200027,192,6081.877674
-18.2,2,6082.058884
-558.11566,5401,6083.732634
-32.299713,583,6112.509937
21.9,21,6113.611387
21.699999,43,6115.757366
16.400011,156,6123.307456
-6.3001018,383,6141.961905
3.3999448,346,6158.713777
22.199999,58,6162.401153
23.199999,48,6164.687989
21.199999,68,6168.016416
18.900002,71,6171.717809
-297.50772,2795,6206.786064
-54.10005,361,6224.604817
20.099998,99,6229.828109
21.099998,89,6234.376763
-22.6,126,6240.680018
22.999998,130,6247.654603
22.4,56,6250.448041
-29.6,116,6256.167763
9.899982,241,6268.638773
23.3,47,6271.196194
8.099959,259,6284.127037
-219.00551,2550,6301.146463
-98.49867,1265,6348.41393
20.199999,118,6354.507756
-44.100056,261,6368.034155
-149.3987,1354,6370.625862
-23.599998,56,6371.001618
21.5,45,6373.13711
-217.10283,2031,6469.170158
-12.699938,487,6492.928426
5.0999684,289,6506.954494
22.6,54,6509.893326
21.499998,85,6513.869031
21.199999,108,6519.103118
21.199999,48,6521.341873
22.5,35,6522.98563
20.199999,98,6527.826806
20.599998,94,6532.211924
21.599998,84,6536.265937
-68.899826,569,6564.416281
18.800003,92,6568.97256
19.7,103,6573.897345
-20.9,29,6575.322136
21.4,106,6580.448438
20.499998,115,6585.860164
21.6,64,6588.876623
15.700005,143,6595.827405
-479.31894,4633,6597.571983
23.699999,43,6599.614142
20.5,95,6600.34553
23.3,47,6601.85184
22.599998,34,6603.46374
20.9,51,6605.854586
23.8,22,6606.921734
-45.799393,818,6647.006109
-22.1,41,6648.977463
22.8,32,6650.59456
20.8,172,6660.142097
-45.299515,753,6697.444031
22.0,100,6702.097073
-21.2,32,6703.586137
4.4999547,255,6715.321603
21.199999,68,6718.47406
22.3,37,6720.214883
-26.599995,186,6728.778457
-18.3,3,6728.947733
21.5,45,6731.06684
19.4,106,6736.099255
21.099998,109,6741.147261
11.399971,206,6751.496425
22.4,16,6752.610004
18.500002,95,6757.089364
23.3,27,6758.40832
21.5,45,6760.554221
22.199999,118,6766.08955
18.7,53,6768.603902
21.3,147,6775.489043
12.5,175,6783.693264
21.599998,124,6789.443902
16.300009,137,6795.819
18.300003,137,6802.20994
-640.49554,6285,6904.300839
-28.199995,102,6909.029091
20.999998,90,6913.260194
0.3999466,276,6926.022644
22.3,37,6927.773111
21.5,65,6930.891954
10.499987,175,6939.630303
21.199999,128,6945.794815
-22.299784,563,6972.737636
19.6,104,6977.707742
-5.300094,373,6996.954941
21.099998,69,7000.592307
-19.800001,18,7001.689881
21.4,66,7004.933431
18.0,120,7011.199718
12.599971,194,7020.267251
21.599998,64,7023.331487
-20.6,26,7024.785994
-1971.2706,19556,7042.934602
-59.099976,411,7046.095024
21.5,25,7047.485421
20.7,93,7047.889161
21.099998,109,7052.741964
8.59997,194,7057.146399
20.599998,154,7060.052274
15.7000065,143,7064.130595
20.0,120,7065.994597
-19.7,17,7066.926074
21.4,106,7072.346313
11.599974,224,7075.250816
-5.4000964,394,7093.806062
20.8,52,7096.254804
-76.49971,585,7099.840066
-631.49774,6215,7104.894108
-22.7,87,7109.040401
5.99997,260,7112.084029
21.199999,88,7113.241211
25.100006,109,7117.271553
20.3,117,7118.944467
-17.499819,515,7120.796253
22.199999,98,7122.236326
19.2,48,7124.519264
-35.000023,190,7128.750373
20.3,77,7128.850423
22.5,35,7130.623352
-35.10003,191,7130.92878
23.099998,49,7131.683644
-48.700073,327,7148.145879
2.1999536,278,7161.469051
22.199999,38,7163.369547
20.199999,58,7166.373697
17.000004,150,7174.338539
20.1,119,7180.853265
22.699999,73,7185.370819
-134.39883,1164,7191.13393
7.899985,181,7194.505586
21.3,87,7199.138277
-40.40004,224,7210.855856
17.800009,182,7220.560507
-26.099997,141,7227.43712
24.2,18,7228.348954
20.3,57,7231.476825
21.3,67,7234.88372
-22.2,42,7237.021654
15.400004,186,7245.712327
1.2999347,287,7259.82896
-19.0,10,7260.50132
-109.49908,1435,7263.731854
21.599998,84,7268.260741
11.899981,221,7278.894991
-10.400103,424,7281.777116
21.0,30,7283.205717
19.200003,188,7292.103023
22.699999,33,7293.729622
20.9,91,7298.265277
23.3,27,7299.573931
-56.700012,387,7318.600135
20.6,34,7320.226035
-642.58374,6806,7467.037765
19.3,67,7470.31635
20.9,31,7471.794376
12.299999,117,7477.311899
20.9,51,7479.730287
-20.800001,68,7483.001663
22.699999,53,7485.58978
-21.0,30,7487.049321
-19.800001,18,7487.926598
-20.5,25,7489.133336
-551.0056,5830,7603.269383
23.6,44,7605.434485
17.200008,208,7616.293151
21.8,82,7620.753234
20.3,77,7624.604292
-284.80963,3108,7642.317672
21.0,90,7646.748116
-21.300001,33,7648.355274
21.699999,43,7650.704572
21.3,47,7652.916741
19.200003,68,7656.101799
-53.299362,813,7663.209846
10.599995,154,7670.359744
23.0,70,7673.634404
19.6,104,7678.50374
-84.79958,668,7687.217302
-37.500027,215,7688.535979
22.3,37,7688.983179
20.9,31,7690.44943
-22.7,47,7690.840964
23.0,50,7693.238728
22.9,111,7695.946345
21.9,41,7697.86782
20.699999,133,7699.671094
17.10001,149,7707.123
-12.399958,464,7720.543512
-6.300079,323,7722.913997
23.3,47,7725.116161
-38.500034,205,7730.289891
-4.60008,326,7740.181564
5.199965,228,7740.869366
-42.200047,242,7752.287367
-63.699905,457,7761.92519
-20.6,26,7763.207503
-43.40005,274,7765.423414
21.699999,43,7767.44406
-24.899998,69,7770.788217
-47.400066,294,7785.336499
-81.19958,712,7819.851397
-54.700066,427,7841.416641
21.5,45,7843.511519
3.6999516,263,7855.611799
22.4,36,7857.35102
19.6,44,7859.605736
-228.40364,2144,7867.272344
22.8,72,7870.68191
4.2999463,257,7871.704689
-1652.3485,16346,8091.489103
-27.899996,99,8096.650114
15.800005,102,8102.749822
-579.6104,5656,8175.106935
-103.398506,1374,8176.393988
-25.999996,80,8178.987548
18.500002,75,8180.046084
19.400002,66,8182.481821
-18.9,9,8183.473718
-78.199684,602,8215.010596
20.499998,95,8219.587149
22.3,37,8221.528211
-22.0,40,8223.682966
-28.499996,105,8228.886684
22.1,39,8230.81727
-160.39937,1424,8301.358803
-856.6429,8407,8319.825537
-24.999998,70,8323.443768
-318.90903,3009,8342.485561
-19.800001,18,8343.438148
-25.299997,73,8347.211602
-19.5,15,8348.017004
-24.499998,65,8351.44443
-131.79887,1138,8364.041267
-26.699997,87,8369.117818
-28.599997,106,8374.663695
-116.799095,988,8375.417999
-22.9,49,8378.323221
-22.1,41,8380.479284
-20.1,21,8381.580173
-20.4,44,8383.888842
-75.79972,578,8406.66607
-89.59951,716,8423.367423
-40.30004,223,8434.978578
-185.80092,1678,8441.727184
-34.400017,164,8443.465708
-23.1,51,8444.447028
-28.599997,106,8448.93596
-110.79919,928,8455.715539
-31.100006,131,8455.91819
-21.9,39,8457.963741
-21.6,36,8460.022334
-51.700085,337,8462.245912
20.3,57,8465.282894
-47.300068,293,8471.281675
-45.900063,279,8474.58464
-20.6,46,8476.993198
-42.400047,244,8478.0094
-31.500008,135,8485.041894
-22.2,42,8487.179947
-27.599997,136,8494.126972
-21.1,31,8495.761492
-113.19915,952,8529.347406
-121.79899,1078,8530.286778
21.3,27,8531.837184
