#{"t_start": 1657021815.3003602, "env_id": null}
r,l,t
20.44264,87,903.651261
22.31127,94,904.142967
21.545584,80,905.984366
21.097055,40,908.157374
21.414213,82,908.350269
19.414213,112,910.462738
18.84264,94,913.33696
19.545584,107,914.1949
18.8,70,914.317568
21.379898,43,915.944532
23.297056,44,918.453687
-20.882843,73,918.648495
19.636751,113,920.923505
-22.088732,67,922.538289
18.525482,118,925.314138
19.779898,107,927.030358
23.648527,22,928.252745
19.828426,108,928.695592
22.965685,27,929.895006
21.262741,101,931.223355
-22.2,82,933.511609
19.008326,96,935.380999
19.697056,41,935.805626
19.945583,87,936.247489
17.256853,86,940.226273
22.228426,94,941.508024
18.276955,115,942.443491
19.214212,113,948.385871
20.034315,99,948.493202
19.199999,68,952.579484
20.882843,96,954.393669
-18.517159,60,958.141742
16.876955,139,966.691018
-20.882843,57,970.260021
-20.082844,37,972.5923
22.497055,49,975.588355
-29.634449,392,976.914804
-21.08873,63,980.767675
19.959797,90,981.173281
21.414213,82,986.117892
-21.302944,40,988.544001
12.145593,146,989.675573
19.75391,113,995.413434
19.214212,164,999.465405
20.1799,39,1001.745575
18.414213,114,1002.12448
22.965685,26,1003.637398
22.882843,28,1005.315146
-234.50089,1105,1007.574446
18.19411,117,1008.571867
22.482843,27,1009.135398
19.408325,94,1010.953113
20.434315,97,1014.585861
15.974011,93,1016.524817
-21.26863,22,1017.848925
23.082842,24,1019.239918
-24.234314,174,1019.72676
12.317159,138,1022.991609
17.676954,102,1026.029882
-18.882843,62,1026.790879
-22.034315,164,1029.238765
22.394112,72,1030.207634
22.965685,64,1033.648078
16.194115,142,1034.704847
17.794111,102,1034.936229
-19.965687,51,1037.828543
20.262741,69,1037.828592
21.676954,75,1039.545346
-20.082844,37,1040.197208
23.331371,45,1042.63282
23.282843,62,1043.067414
18.697054,114,1044.465575
20.462742,68,1046.76851
18.66274,56,1047.511854
19.759798,90,1047.672183
21.199999,72,1051.533221
21.614214,81,1052.284509
18.297054,117,1053.575378
18.579899,56,1056.736314
18.345583,114,1058.776769
17.491167,147,1060.124173
19.0,73,1060.988477
-19.034315,27,1061.843182
-18.082842,1,1061.951019
19.519594,114,1065.638138
20.282843,82,1066.692564
21.13137,21,1067.908315
18.291168,143,1069.604158
-18.634315,24,1071.154665
-18.082842,1,1071.257759
19.66274,108,1072.355903
23.248528,25,1073.810653
23.165686,26,1075.310123
19.999998,83,1076.106809
21.248528,20,1077.283943
19.37401,94,1081.069207
18.456854,81,1085.661999
-57.634384,305,1086.344767
-21.46863,22,1087.090247
23.165686,24,1088.581777
-53.551525,285,1094.680539
17.248528,182,1097.51221
-22.234316,165,1098.717311
18.476954,100,1104.396794
15.200006,191,1105.802009
18.614212,169,1107.362889
22.111269,72,1108.677558
23.448528,62,1112.147671
20.456854,110,1113.572455
19.414211,165,1115.175575
20.462742,68,1115.967225
19.379898,46,1116.332271
20.939695,107,1121.478622
17.779898,120,1122.90564
19.297056,46,1124.062306
20.042639,145,1124.680212
