#{"t_start": 1655541706.2973366, "env_id": null}
r,l,t
19.199999,31,1794.376274
-25.697054,68,1794.869684
-22.800001,64,1797.976635
10.097066,125,1801.669094
16.779902,79,1805.605844
8.097068,179,1807.217849
15.0142145,53,1808.384338
13.379903,98,1812.125475
14.779903,112,1813.889032
20.194113,45,1814.460863
17.400002,151,1822.091039
17.848528,39,1824.117585
-97.019424,687,1825.793407
-55.288784,257,1828.41107
20.214212,26,1829.85491
13.365692,94,1831.257281
1.01418,179,1835.028731
-14.011825,322,1847.279628
-1.5632737,224,1859.010314
11.988235,171,1868.434275
-7.951501,223,1879.730807
-55.551533,191,1889.291863
13.959803,95,1894.10053
15.897057,115,1899.94998
-230.03163,1365,1905.539571
18.165684,95,1910.445086
-63.2001,272,1914.473886
9.579913,138,1918.452874
-277.31714,1662,1918.914184
19.482841,84,1924.746816
9.648536,139,1928.293032
17.931372,91,1935.439375
-21.951473,38,1938.70355
21.814213,36,1941.669771
18.579899,37,1944.613698
-100.32267,623,1975.106624
16.525484,105,1983.543064
-69.36541,490,1984.655104
19.565685,46,1988.673594
17.214212,82,1995.442824
5.2485228,167,1997.321187
-22.4,38,1999.980307
-249.94943,1162,2005.062621
20.648527,77,2005.062686
-39.385788,155,2005.792103
19.965685,28,2006.545422
19.925482,51,2007.732746
14.531376,132,2012.756977
0.28284073,151,2014.506886
20.228426,47,2015.299622
5.814231,198,2018.136982
19.765684,60,2018.384169
16.656855,101,2019.890011
22.6,47,2020.867908
-34.737247,109,2024.382439
9.048538,177,2029.838758
10.06275,114,2030.022691
6.8509827,198,2030.226359
19.594112,67,2033.63643
18.8,86,2034.877402
20.234314,41,2037.066464
10.125489,134,2037.608153
-40.868637,236,2045.847083
9.08286,187,2047.077967
-14.02016,217,2048.14013
19.93137,67,2051.477455
14.745589,116,2051.816014
7.822549,111,2053.016276
-25.165686,81,2056.621932
21.414213,75,2061.039545
23.331371,24,2062.391781
3.428415,208,2064.17819
21.779898,41,2064.617837
22.73137,29,2066.336238
20.614212,56,2067.295696
-6.191724,261,2068.120087
22.117157,32,2069.065726
-23.274517,60,2072.368977
12.214228,190,2078.478074
-39.37158,146,2080.223056
18.697056,70,2082.149164
19.379898,47,2084.52879
20.828426,97,2085.272719
21.359797,77,2088.92515
-45.682926,431,2089.718852
21.66274,76,2093.748972
14.214222,166,2094.505637
13.642645,147,2096.979247
18.448528,35,2098.922719
21.828426,55,2101.902657
-7.2000227,229,2106.512342
19.379898,50,2109.171136
-16.405968,293,2110.64307
-24.034315,90,2115.499604
11.862747,127,2116.046364
-21.317158,38,2117.961546
-20.4,14,2118.703057
-17.454498,327,2119.655206
13.482851,118,2122.166846
10.248539,143,2126.693164
14.07696,97,2127.219334
-29.52304,159,2128.428214
20.082842,42,2129.485485
17.9799,60,2129.956261
6.256865,174,2137.791198
-3.2461255,211,2140.961317
-30.771563,113,2144.218664
11.345592,119,2148.50056
-82.60017,332,2149.150636
-55.717216,185,2158.51298
2.4308536,261,2159.343144
15.711271,104,2164.543046
-18.854492,244,2177.880559
-116.19914,727,2188.971856
-133.50246,616,2193.157802
20.814213,102,2194.392941
16.5598,76,2196.99547
-24.854542,391,2198.648435
10.41422,116,2200.194268
13.331378,94,2201.798894
15.759801,76,2202.666764
19.862741,87,2204.922409
15.062745,70,2206.400066
-20.4,49,2208.955597
-39.61178,161,2210.384867
-54.20005,183,2214.287592
10.4627495,111,2214.583105
3.9597976,136,2217.341164
18.682842,107,2220.522367
-12.177517,248,2229.668576
12.097068,194,2232.705093
-63.07458,250,2233.241613
-19.0,5,2233.667422
-25.95147,61,2236.88598
19.4,149,2238.333984
20.848528,42,2239.081531
17.828426,63,2242.51711
-11.668673,215,2244.50891
20.84264,84,2247.060224
5.765693,180,2248.163917
-26.517155,67,2248.259559
-30.551468,66,2251.595346
-30.199995,85,2255.768
-20.668629,33,2257.428116
20.53137,66,2260.646622
-15.800079,279,2262.137823
18.848528,33,2262.350295
-21.4,33,2263.953163
11.648535,160,2272.389789
15.814214,103,2277.858581
-130.99113,609,2278.557826
-76.68295,318,2279.225522
