#{"t_start": 1655032240.3025148, "env_id": null}
r,l,t
18.06274,117,2985.536796
18.882841,113,2986.563463
21.697056,92,2988.860597
-27.102942,73,2989.7328
22.848528,47,2991.420664
20.111269,90,2991.551905
20.882843,41,2993.590606
21.93137,50,2995.964284
9.396569,191,2999.305766
4.931383,221,3003.726965
17.379898,141,3004.514104
-32.282837,113,3006.758256
21.062742,38,3006.758318
-31.543139,156,3012.002242
-6.634337,206,3016.84797
20.482841,35,3018.393995
4.2568655,184,3020.583715
18.317156,72,3024.327789
19.317158,42,3026.564012
16.048534,142,3033.752312
20.497055,42,3035.738548
21.565685,36,3037.367523
-38.000168,424,3039.407176
-20.8,16,3040.238378
17.517157,39,3041.969842
18.656853,118,3042.929251
22.028427,38,3043.716588
21.028427,59,3045.583481
22.7799,46,3045.79882
18.565685,34,3047.518883
21.565685,56,3050.387894
8.282865,224,3056.412807
17.014214,143,3057.067092
22.317158,32,3058.612387
18.1799,130,3062.964053
-26.199999,45,3065.257336
-210.47221,1230,3066.974571
11.979912,206,3069.523533
20.414213,40,3071.545155
16.579903,180,3074.42088
20.462742,79,3075.099194
13.1053915,168,3075.360933
21.53137,34,3077.069841
20.082842,46,3079.391773
15.365692,147,3081.760389
9.042653,170,3083.639875
16.600002,99,3083.911658
21.014214,59,3084.504614
16.234316,69,3087.571106
21.414213,95,3088.069721
17.999998,131,3090.03952
-19.2,6,3090.355932
19.565685,107,3093.162707
-24.054417,72,3093.856019
18.882843,49,3096.347543
12.434324,182,3096.628645
16.282848,112,3101.870657
7.9054003,202,3103.140934
9.565705,233,3107.592968
17.897057,133,3108.392392
19.082842,44,3109.762508
19.497055,126,3114.70044
23.062742,46,3116.826325
15.345589,172,3118.113591
-18.037823,345,3119.975381
-24.434315,48,3122.944593
17.648527,95,3123.44404
15.497062,125,3129.04675
-1.7515252,282,3130.620294
-19.434395,223,3133.068839
20.0,66,3133.910022
12.400012,183,3138.410244
-29.454412,109,3139.273395
17.297056,136,3141.803379
9.097077,218,3152.548739
-15.894646,318,3155.415786
-20.585894,356,3156.892161
17.105383,123,3159.058318
-26.377457,109,3161.30493
20.4,64,3162.302973
19.579897,127,3163.542465
19.682842,104,3168.467178
13.70539,148,3168.642448
3.311259,218,3172.594315
18.93137,94,3172.839293
20.291168,69,3176.115162
-24.565685,41,3178.163266
2.2000053,236,3179.989595
12.648542,196,3182.415159
16.311272,55,3182.597138
20.897057,25,3183.888379
-36.35146,153,3185.638523
10.297063,117,3188.162082
11.091181,126,3189.988137
-24.6,57,3191.066812
15.008329,133,3192.184613
10.139707,143,3196.865454
11.7313795,160,3198.710253
22.448528,15,3199.476067
10.048541,155,3199.610652
-21.682842,18,3200.565683
16.236757,128,3203.28082
20.91127,62,3203.658247
-22.282843,24,3205.061414
22.228428,52,3207.406574
21.482843,18,3208.25059
18.014215,109,3208.779176
-24.434315,32,3210.057981
20.282843,26,3211.415702
-14.688777,271,3213.219729
