#{"t_start": 1656683569.3775065, "env_id": null}
r,l,t
19.214212,111,2493.622184
15.882842,58,2494.249687
-19.682842,9,2494.752462
20.165686,45,2496.015302
4.1112757,151,2496.260109
-23.06863,53,2498.752048
22.614214,30,2500.235689
16.234318,104,2501.475607
16.662745,151,2502.436825
-20.854416,54,2502.895509
21.614214,32,2504.027719
20.717157,58,2504.37829
22.014214,73,2506.647032
-19.117157,29,2508.057967
19.505383,94,2508.852221
18.945583,129,2510.933276
18.497057,51,2511.496842
-29.52304,82,2512.367718
-20.33726,41,2513.763769
17.876953,122,2517.315979
20.31127,47,2519.51084
12.614219,146,2520.85001
16.414217,124,2525.429109
20.082842,46,2527.666549
-22.551474,63,2530.796084
22.414213,31,2532.304623
20.359797,102,2537.150105
22.014214,73,2540.569838
-19.317158,30,2542.019228
-85.86816,603,2549.924492
22.53137,14,2550.642936
-19.6,7,2551.023665
-1.8260262,209,2552.269885
19.482841,49,2553.533302
-18.765686,21,2554.669739
-19.551472,12,2555.314082
21.379898,60,2558.167978
14.15981,154,2559.947034
21.0,93,2562.537182
18.248528,81,2563.920685
-21.28873,47,2566.383085
18.28284,74,2569.822346
-27.565681,69,2573.175341
-13.191741,274,2576.166867
-30.63431,64,2576.531174
-23.917158,35,2578.009671
17.682842,67,2581.210828
20.414213,38,2582.984759
-35.15735,148,2583.700781
20.994112,78,2586.900626
-30.345581,71,2587.322026
20.979898,65,2590.324844
19.834314,87,2591.069044
-19.882843,7,2591.47241
18.482841,58,2593.31325
22.33137,34,2594.944059
-34.22598,147,2598.60392
20.448528,86,2602.624022
17.076956,65,2605.666909
-18.882843,4,2605.920788
-21.080486,285,2608.409645
20.365685,104,2610.812308
18.648527,58,2611.233491
-28.151468,55,2613.600408
13.531374,130,2617.462577
11.014222,108,2618.788538
-20.482843,13,2619.553196
-18.6,3,2619.756562
17.794115,93,2622.187267
16.082844,58,2622.597177
-23.951473,48,2624.693929
8.856861,126,2628.721067
16.565687,109,2629.904039
20.862741,62,2631.947386
-19.482843,5,2632.252487
19.0,71,2635.894787
-4.005947,269,2643.446015
11.808331,160,2643.724642
22.262741,74,2647.020442
18.68284,112,2649.14238
-24.571573,77,2652.94899
10.842646,120,2652.949041
9.628439,159,2660.515357
7.4485397,164,2660.823539
22.234314,87,2664.888672
18.965685,49,2667.241621
4.0911713,174,2669.610199
12.876966,160,2675.56654
8.931385,200,2679.48436
18.4,109,2684.574331
21.4,93,2688.956205
-15.165748,288,2689.169065
18.53137,61,2692.049918
18.774012,119,2695.009599
15.482843,62,2697.960798
16.291172,124,2698.062477
20.497055,60,2700.948101
-40.185783,156,2705.597878
11.345592,114,2706.451802
8.89707,141,2712.369292
-19.8,7,2712.763598
4.731372,140,2713.28841
19.828426,86,2717.522454
22.579899,29,2718.952034
11.028435,135,2719.515886
-20.2,12,2719.600736
18.911268,76,2723.197198
18.682842,93,2724.081611
20.565685,81,2727.061605
16.22843,76,2727.745678
17.594112,84,2731.770541
13.648535,128,2733.259366
16.434317,103,2736.735778
14.579901,81,2737.219777
20.317156,60,2739.755064
-31.474512,122,2743.33174
19.06274,130,2746.272964
16.745584,104,2748.584983
18.042639,121,2752.370913
21.028427,43,2754.485634
17.111277,137,2755.382188
17.53137,108,2759.701931
20.282843,45,2761.915174
-34.59999,143,2762.360634
19.097055,34,2764.083883
-29.999996,61,2767.034665
15.525486,123,2768.015844
22.814213,29,2769.390586
13.862744,66,2770.326247
17.676958,106,2775.549961
22.014214,71,2779.194154
-19.317158,30,2780.728869
4.628436,248,2783.681031
-1062.3514,5536,2784.659606
18.73137,57,2786.602726
19.33137,76,2788.548432
-7.4260416,237,2792.832598
12.634323,165,2795.115639
-25.688728,104,2798.137279
-25.137257,65,2798.37637
14.365687,81,2802.175884
15.897063,122,2804.554703
-23.137259,47,2804.700642
18.082842,75,2808.695075
-19.4,12,2809.362893
-35.66047,411,2809.802692
20.448528,26,2810.789094
16.400002,84,2814.284976
-19.4,12,2814.951542
22.53137,27,2816.382756
4.3053885,198,2821.225112
18.794111,71,2824.571297
7.5053997,181,2825.403924
-30.15165,432,2826.909381
22.13137,54,2827.2715
18.394114,72,2829.0034
17.711271,89,2831.558355
22.214212,54,2831.558417
21.828426,37,2833.367973
17.428427,91,2835.886721
22.145584,35,2837.517365
-0.11716843,169,2841.232832
19.159798,95,2845.791638
-8.717204,221,2848.097593
21.331371,113,2851.35019
13.959804,121,2853.98439
15.594116,95,2856.065074
-78.58538,616,2856.724212
21.379898,23,2857.90618
-21.4,17,2858.799322
-26.751469,67,2859.599876
17.731369,110,2859.746143
-20.682842,10,2860.209718
