#{"t_start": 1656927643.6739788, "env_id": null}
r,l,t
21.876955,56,2043.943676
13.814221,135,2050.920828
-108.419235,805,2057.207101
14.959801,125,2057.408648
20.745584,104,2062.787999
21.628426,118,2063.686933
16.774014,104,2068.886656
15.499499,181,2074.782032
-29.682838,82,2079.281888
-18.0,1,2079.504275
8.856876,226,2082.344257
17.828426,120,2086.343986
11.422549,163,2092.363713
15.525488,131,2099.551746
3.8509452,272,2102.522787
19.048529,108,2105.895796
18.656853,79,2106.956082
21.51127,58,2109.64058
-23.90883,74,2111.806302
20.125483,92,2114.845146
19.379898,34,2116.637907
20.097055,125,2118.70084
-21.4,42,2121.221972
-23.963247,161,2125.398481
13.430878,194,2135.548761
20.945583,65,2138.784356
-32.040188,157,2146.61979
-23.517157,56,2149.44315
15.091176,178,2159.153634
15.071075,160,2167.345801
-171.29294,1027,2173.824772
12.897061,145,2174.708411
-26.157356,111,2180.607551
16.919598,147,2182.17662
-18.2,2,2182.38925
16.456858,129,2190.207406
-41.902973,193,2192.508163
-43.157425,463,2217.368194
14.78234,172,2226.058932
16.082848,204,2236.047399
20.282843,63,2239.10911
9.476968,160,2246.763543
-58.800087,289,2261.254747
18.476954,79,2265.149161
18.662739,171,2274.233469
22.214214,29,2275.679751
18.717155,91,2280.11741
-2220.9846,11250,2284.988889
18.662739,112,2291.16853
16.394121,221,2305.020408
-118.88257,549,2313.048626
5.9965734,256,2319.566988
18.359798,155,2321.330719
-68.723145,280,2337.341234
-66.52314,287,2339.856417
-21.765686,78,2343.962019
-25.26863,132,2344.720577
20.165686,61,2347.073881
20.897057,63,2348.415447
19.188225,155,2357.451056
16.485285,181,2358.038092
20.31127,70,2361.798033
17.939697,83,2366.116036
13.2794,215,2370.274822
17.939697,69,2374.068725
15.802444,185,2376.508737
20.491169,83,2378.658898
-19.282843,10,2379.42832
22.291168,75,2380.773503
21.345585,42,2381.790553
22.282843,49,2383.692091
-22.282845,42,2384.191461
-20.6,31,2385.797457
22.082842,69,2387.505108
19.291168,100,2393.241617
18.57401,159,2398.729824
16.865183,154,2401.939224
21.614214,75,2402.573915
-18.4,2,2402.78023
21.53137,34,2406.476201
19.028427,86,2411.835763
10.311286,175,2414.050737
-22.234316,82,2416.523933
-27.55147,72,2421.972948
-66.05451,323,2435.294319
-18.2,1,2435.451458
22.4,67,2438.943439
-54.400085,285,2439.339175
21.365685,52,2442.35733
19.216652,141,2448.08716
-27.646088,141,2451.343719
-20.005981,292,2462.984125
-76.323166,338,2485.382345
22.13137,29,2486.821578
15.802438,119,2492.809756
1.2166126,285,2507.158304
-20.240202,56,2510.412386
16.885284,105,2515.471882
-21.385786,79,2519.316193
-20.434315,38,2521.653859
-25.88873,149,2529.938108
20.71127,88,2534.222813
20.525484,47,2536.476839
-18.282843,1,2536.601478
-22.234316,38,2538.664254
19.333809,177,2548.078003
21.139696,63,2551.089213
19.331371,44,2553.217547
17.262743,159,2560.916671
19.945583,83,2564.976789
22.828426,48,2567.373967
14.614223,147,2574.615548
20.53137,66,2577.875198
21.897057,75,2581.504111
19.525482,116,2587.381472
21.13137,58,2590.278824
-55.874424,514,2616.005233
-35.72892,198,2627.640679
2.3053653,257,2641.932403
-31.52892,175,2650.939418
-1646.7914,8378,2651.474196
23.097055,27,2652.46034
-18.282843,1,2652.693044
20.44264,49,2655.098067
-17.8,1,2655.351907
18.297054,113,2658.640662
15.230872,203,2668.441094
-34.937252,231,2672.694807
17.256859,152,2678.400635
-23.474518,134,2681.420509
18.905382,114,2685.236817
-25.874517,88,2691.539828
-21.634315,41,2693.784192
9.531378,199,2704.079809
19.66274,43,2706.280098
11.67108,227,2719.216948
-152.92229,691,2721.295028
-28.234312,136,2728.576691
21.214212,62,2731.96196
-54.53733,277,2735.04122
21.51127,80,2738.979552
19.388224,154,2740.646219
23.145584,65,2744.798731
18.62254,79,2748.775888
16.085283,184,2759.795527
22.174011,75,2764.022402
22.482841,49,2766.579932
20.28284,69,2770.231128
-22.420101,68,2774.15988
-91.908325,673,2777.188064
19.33137,77,2778.566921
-18.4,2,2778.755402
21.814213,34,2780.729427
-43.634327,127,2784.85379
21.145584,75,2785.292989
-21.317158,76,2789.198882
22.565685,88,2789.817519
21.828426,114,2798.007527
19.476955,85,2803.788661
-19.082844,7,2804.422341
20.565685,64,2808.659207
19.848528,67,2813.278361
-82.55161,347,2813.646949
21.7799,40,2816.151213
21.076956,42,2818.759174
-163.79904,830,2856.564189
21.365685,52,2859.39777
-1512.5792,7472,2864.805509
-21.46863,50,2868.45251
-19.517157,13,2869.477179
-130.89357,944,2869.934366
-23.33726,68,2874.015114
-46.163303,234,2875.301362
20.345585,106,2875.797179
-20.454416,59,2877.200003
17.856855,79,2880.186361
16.974012,88,2881.352915
-21.985786,54,2883.540637
-19.717157,13,2884.325209
15.539704,140,2888.751402
15.085294,215,2889.468112
19.462742,110,2889.947659
-20.26863,33,2890.870267
17.37401,86,2895.740226
16.162237,164,2899.599752
14.194121,194,2902.179156
18.422539,136,2903.042443
15.408327,86,2904.36062
-20.351473,33,2905.384643
-24.634315,79,2910.162696
20.46274,160,2913.299716
-25.605886,164,2916.44932
19.028425,103,2919.342396
14.299505,211,2922.799355
19.491167,90,2924.400052
17.5799,165,2926.09866
22.028427,76,2927.763063
-27.72304,99,2933.591683
16.574015,187,2936.476444
-22.797562,92,2939.83517
-15.171641,263,2942.30667
17.339699,143,2944.655283
21.082842,101,2945.33194
19.491169,90,2947.537479
20.717157,83,2950.806049
17.125484,132,2953.228673
20.765686,98,2958.443939
16.774012,186,2958.742555
-27.31715,192,2961.964924
21.111269,59,2962.23011
23.4,41,2964.395745
-21.323046,45,2967.379382
17.739697,141,2967.592368
20.24264,91,2968.007543
19.697056,32,2970.033514
17.725483,131,2975.094666
4.7539167,201,2978.569872
20.565685,101,2980.305838
16.630867,195,2980.464373
21.476955,58,2983.919301
-23.482845,108,2984.949025
20.808325,89,2990.246951
21.579899,33,2992.589647
12.196564,200,2993.920681
20.545584,67,2997.563706
-43.123074,195,2997.797208
20.117157,65,3001.275711
-23.880404,158,3001.540051
18.965685,70,3005.601891
20.691168,68,3009.376251
-49.95742,248,3012.079236
11.713723,202,3013.444541
-23.6,57,3015.303331
20.828426,66,3017.60727
17.119598,167,3019.740324
18.208324,119,3024.974123
-25.8,57,3028.040883
16.871069,161,3029.429203
-28.791801,397,3038.695269
