#{"t_start": 1656758773.1581383, "env_id": null}
r,l,t
20.394112,71,1407.561618
9.000012,220,1408.716758
-90.820175,387,1414.667433
19.517155,142,1415.767035
6.2142315,197,1417.353257
21.365685,91,1419.187916
18.034313,92,1420.419608
22.482843,31,1421.963327
14.842646,93,1423.826923
20.13137,163,1425.537807
-26.482841,43,1425.957108
13.165693,135,1428.496096
22.614214,68,1429.222909
13.628428,86,1429.787361
23.082842,44,1431.583974
22.1799,37,1433.447171
-23.985786,62,1436.453522
4.242646,180,1438.787259
-49.40593,204,1438.787324
22.034315,31,1440.310625
20.325483,106,1441.726976
21.73137,76,1442.616903
17.84264,89,1446.415891
12.848531,67,1449.874714
-18.288815,288,1454.950131
-61.17166,286,1456.991768
17.717157,153,1457.307633
15.262747,95,1459.479483
20.082842,78,1460.978329
19.682842,89,1461.249445
21.565685,53,1462.038805
20.579899,37,1463.888131
-18.4,2,1464.045082
20.4,65,1464.354173
14.842646,93,1466.230991
19.93137,64,1467.659374
-32.199993,74,1470.395577
18.648527,52,1470.648421
22.014214,71,1474.253989
22.4,47,1476.790013
22.379898,36,1478.739699
14.882849,163,1479.476319
20.44264,51,1482.213812
-25.585787,70,1482.587941
-27.85441,112,1488.535783
20.125483,106,1488.535851
17.759798,89,1493.258003
18.765684,112,1494.389356
15.965686,51,1495.858441
-69.357025,578,1495.948693
16.194115,129,1500.759109
18.999998,146,1502.920233
-5.2887464,168,1504.082822
20.862741,78,1504.652119
19.999998,78,1506.95966
21.725483,58,1507.614347
20.482841,65,1510.550979
2.1171558,141,1512.0442
19.111269,103,1517.833331
21.848528,37,1519.999436
15.151475,114,1526.732721
19.579899,32,1528.489584
18.24853,99,1534.244058
20.06274,101,1540.224836
20.317158,37,1542.342664
15.248529,51,1545.253556
-24.24853,73,1549.473914
-73.26286,297,1565.997412
17.008326,110,1572.267798
-301.9504,1459,1593.112752
-64.799835,493,1598.542813
-9.371612,188,1602.365913
14.800005,102,1603.499946
20.93137,60,1606.422904
13.897059,74,1610.060388
-9.282893,199,1612.42086
-25.10294,97,1615.269181
18.994112,104,1617.93084
21.648527,39,1620.003764
13.717167,131,1626.934411
18.897057,35,1628.793593
20.565683,97,1633.937162
20.262741,100,1639.299124
19.034315,43,1641.632704
15.84853,47,1644.188359
-768.4808,3803,1715.699919
14.87696,97,1721.009722
17.979898,39,1723.174447
14.974014,120,1729.801839
19.717157,40,1732.050642
16.848532,188,1742.311993
-18.86863,65,1745.929493
-51.434357,244,1759.314466
19.248528,125,1766.165865
-34.40588,113,1772.672987
15.131375,153,1781.415938
19.379898,79,1786.064393
21.682842,37,1788.18872
17.325485,151,1796.667778
-21.117157,32,1798.479382
-18.317158,2,1798.631854
20.6,135,1806.038119
-21.985786,66,1809.715217
12.662752,213,1821.560892
20.979898,40,1823.834147
-54.985622,542,1853.902454
20.414213,26,1855.352342
15.600003,66,1859.120007
19.082842,60,1862.542926
15.345588,85,1867.319854
-56.24859,206,1879.052174
7.4568663,169,1888.332605
3.5597904,211,1899.78424
19.482841,47,1902.393749
-23.048529,25,1903.818745
18.765686,65,1907.493703
18.44264,121,1914.166859
20.028427,35,1916.141046
-39.317158,150,1924.441796
17.842642,96,1929.67719
-8.151533,268,1944.316142
18.717155,89,1949.221052
17.014215,111,1955.29425
16.331371,94,1960.492555
21.1799,45,1962.94402
22.6,31,1964.701804
13.579909,224,1977.23057
18.394114,172,1986.556976
11.945592,84,1991.092156
20.682842,61,1994.415238
21.93137,29,1996.045611
-27.571571,67,1999.751734
-50.351513,242,2013.075581
-1339.7946,6673,2013.35038
19.276955,95,2018.460283
17.008326,79,2022.801151
-63.26282,250,2027.322687
19.779898,91,2027.965984
20.008326,106,2033.287732
0.19996643,178,2037.939604
18.282845,88,2038.246722
1.165673,162,2047.301848
10.80001,176,2047.842841
21.214214,59,2050.638645
18.697056,50,2053.470487
13.131379,124,2054.887991
18.86274,102,2060.596651
-6.708888,283,2069.739501
-37.108997,438,2085.748741
-72.06875,291,2086.368144
20.676954,68,2090.190539
18.525482,89,2090.835617
21.751472,52,2093.752125
18.297054,102,2099.40554
20.462742,42,2101.767449
-23.4,25,2103.238953
-24.24853,95,2108.567002
21.862741,33,2110.496022
15.974011,103,2116.411913
-117.28257,532,2120.721068
-1862.0769,9235,2128.314113
16.214216,163,2130.183169
20.276955,70,2132.370307
-21.93726,42,2132.588875
-30.411926,405,2139.648336
12.131383,166,2141.362708
14.9598,78,2143.766317
19.497057,46,2146.032659
-13.991752,271,2146.795635
20.462742,40,2147.987334
21.917156,31,2148.385321
16.214216,163,2149.620178
-22.137259,44,2151.725633
19.408325,96,2152.912689
18.84264,113,2154.297005
19.779898,82,2158.778042
17.822538,142,2160.774911
21.565685,54,2161.781792
20.979898,37,2163.839628
-18.6,3,2164.056264
21.048529,58,2166.910587
16.000002,54,2169.449502
-28.791798,345,2170.070357
21.917156,32,2171.688449
-71.75159,299,2175.764568
16.365686,156,2177.233573
12.042646,147,2179.115952
20.04264,53,2180.120855
19.379898,84,2183.48704
20.965685,57,2186.377406
20.697056,37,2188.308061
10.628443,199,2198.867931
21.13137,58,2201.859731
