#{"t_start": 1656571669.5533838, "env_id": null}
r,l,t
16.64853,88,1757.898343
-19.765686,8,1758.39129
-20.165686,11,1759.000436
4.808322,200,1763.382859
13.882846,77,1766.975652
13.89118,175,1767.519686
-35.497047,87,1771.722274
-121.687744,862,1780.65948
-19.882843,9,1781.167548
-25.234402,305,1781.836835
20.979898,96,1786.909402
-23.585789,89,1791.453732
-6.50891,277,1795.505397
17.682842,57,1798.319838
-22.765686,32,1799.895877
18.579899,55,1802.58928
-84.63381,642,1803.991907
-75.82024,328,1807.770611
-32.82009,114,1808.332037
-26.517155,57,1811.265625
5.8225527,178,1819.798778
-16.226063,277,1821.585586
-35.303085,378,1822.814129
-25.385788,64,1824.88067
16.905388,154,1827.983653
18.028425,114,1828.854966
16.505384,156,1833.120289
12.5254965,143,1836.360597
17.608326,181,1837.597283
-22.6,25,1838.949073
-26.951471,62,1839.700369
20.53137,25,1840.320318
16.808329,185,1842.932566
16.779903,141,1847.43642
-45.40591,199,1849.661267
-38.8402,137,1849.76152
20.214214,27,1851.305059
-23.723045,84,1854.244032
8.979917,179,1860.461906
-26.171677,274,1861.448404
-18.117157,1,1861.544488
19.228428,47,1862.799487
-18.117157,1,1862.895209
12.608333,196,1864.096268
22.165684,88,1866.016246
22.365685,87,1867.367888
19.13137,70,1869.545449
19.13137,70,1870.822567
14.400004,142,1876.198021
15.48285,137,1877.201234
16.497059,109,1881.231161
19.379898,105,1882.028206
-34.508984,383,1882.488351
20.4,38,1883.078638
-18.717157,3,1883.286327
21.014214,23,1883.751213
20.6,37,1884.062186
-18.517157,3,1884.274148
-24.717157,99,1888.680839
15.111277,141,1890.257676
18.628428,50,1891.122949
-18.117157,1,1891.218471
13.711278,148,1891.573728
22.282843,87,1895.78516
19.248528,69,1899.353742
-60.517246,231,1903.595124
13.365693,148,1906.828885
17.5799,112,1908.943147
22.73137,31,1910.379322
-41.488907,413,1911.164644
18.579899,110,1912.014491
19.262741,52,1912.910909
20.682842,37,1914.039767
17.765686,74,1915.1056
17.691168,84,1919.473482
22.965685,28,1920.84813
5.022544,215,1923.855954
-1.9857876,208,1924.45981
16.24853,106,1925.977358
20.097055,50,1926.448302
21.73137,18,1927.365088
-25.523043,81,1929.922399
20.511269,124,1930.633022
18.779898,92,1931.852347
14.682852,143,1938.994436
-63.91726,247,1943.037001
-89.44865,380,1948.982734
10.062754,140,1949.99363
23.014214,30,1951.438833
-21.308922,296,1953.544159
19.779898,50,1953.832677
15.51716,128,1955.411373
12.725488,150,1961.548007
21.0,38,1963.275774
15.8970585,168,1963.812748
3.174012,223,1965.087549
22.062742,33,1965.350262
22.648527,65,1966.333125
21.814213,51,1967.490945
21.014214,21,1968.463626
20.06274,67,1969.537446
-19.717157,29,1971.084294
10.000012,129,1971.720791
17.014215,90,1973.130755
-24.937258,77,1975.549023
14.262751,141,1978.022553
14.200009,135,1979.717576
-26.399998,47,1980.430421
22.414213,50,1983.175338
17.965687,160,1991.225699
-5.5088835,226,1991.494497
15.325484,147,1998.934209
11.676969,153,1999.107946
22.282843,34,2000.743018
21.165686,38,2000.824259
22.648527,65,2003.970098
19.862741,68,2007.442745
13.565694,138,2007.688297
20.814213,41,2009.849127
17.779902,92,2014.22265
16.14559,147,2014.754811
18.765684,35,2016.110239
18.37401,141,2023.053269
20.048529,47,2025.277331
-3.9373207,242,2026.830403
-20.234314,18,2027.746746
22.014214,52,2030.230691
11.676965,142,2032.384521
17.759796,103,2037.4036
10.682853,177,2038.931513
20.048527,122,2043.259683
16.194115,129,2045.131548
20.13137,41,2045.32018
22.165686,33,2046.759028
22.462742,35,2047.035506
-26.365683,68,2050.281897
13.448537,138,2053.390374
19.194113,70,2053.66169
20.73137,41,2055.373859
6.6142263,118,2059.2339
13.779905,102,2060.213961
21.448528,36,2061.001241
18.365685,36,2061.98902
19.8,101,2065.997175
21.194113,41,2067.94194
14.491172,151,2069.355248
19.614214,50,2072.059447
-20.0,10,2072.747734
8.194126,131,2074.972136
11.35981,135,2079.599854
8.994129,181,2083.769758
-451.25485,2188,2084.346475
19.648527,124,2085.852745
20.331371,40,2087.981948
-27.951466,93,2088.872018
22.1799,36,2089.824753
-20.282843,27,2090.278273
11.945597,172,2093.193587
20.882843,77,2094.079714
13.565697,161,2097.961743
14.014224,132,2100.673178
15.228429,80,2101.80539
1.9455554,208,2103.464463
17.497057,63,2104.81866
17.097055,103,2105.657375
-27.468628,51,2106.10426
21.565685,36,2106.731493
-22.668629,31,2107.681173
22.014214,52,2110.157845
19.882841,101,2111.670886
21.194113,41,2113.770766
4.5799017,205,2115.884937
17.11127,86,2117.980067
11.882856,180,2119.129153
17.188227,94,2120.524026
17.476954,124,2125.050107
22.165686,34,2126.643003
16.282846,161,2128.2279
24.248528,18,2129.168338
-10.923118,280,2132.010591
21.862741,78,2133.682441
4.8485384,182,2136.760909
20.931372,40,2138.807299
13.779903,125,2140.246674
10.525492,195,2142.337786
12.779904,97,2143.627726
18.165686,38,2145.548716
17.048532,135,2147.178876
11.379908,161,2150.444741
18.759798,97,2151.775707
17.09117,137,2152.271214
20.882843,61,2153.328544
21.13137,59,2154.73207
19.73137,49,2154.732121
22.331371,53,2157.699895
18.93137,106,2159.138488
16.0,55,2160.550351
-28.399998,48,2161.538068
10.159814,170,2163.73061
-20.317158,67,2164.959206
19.62254,131,2167.14936
14.876955,117,2169.419201
17.305384,94,2169.510925
19.462742,51,2169.659381
-21.565685,44,2171.742588
19.93137,41,2173.800403
14.476957,109,2175.128116
22.062742,36,2175.593579
17.64853,154,2177.275463
23.965685,19,2178.180098
22.165686,90,2179.533336
-20.702944,81,2181.965798
20.897057,58,2182.281278
15.565693,150,2182.908418
19.71127,67,2186.20066
14.179903,124,2188.134863
-19.565685,12,2188.837058
-38.66863,145,2189.699965
16.69706,67,2189.700021
21.365685,37,2191.815282
-19.0,6,2192.173755
18.959797,97,2194.30546
20.91127,42,2194.45562
21.214214,59,2197.421613
-33.779892,148,2197.793259
17.594116,84,2198.993445
22.248528,53,2200.466161
19.317156,48,2202.870396
17.525482,105,2203.457681
8.994123,161,2207.291639
15.374014,118,2209.598378
19.705381,131,2209.780595
21.917156,28,2211.128505
-27.634312,49,2212.47067
14.876956,106,2218.075168
-30.799997,146,2218.922777
-2.3916867,259,2221.203676
22.165686,90,2222.637468
18.882843,72,2224.674301
20.979898,59,2225.54102
21.2,75,2228.419249
-26.551472,82,2229.658161
18.414213,109,2234.011554
-20.6,10,2234.566092
-40.26274,177,2238.722033
-41.737415,403,2239.319816
18.862741,133,2241.294785
23.331371,43,2241.504304
19.84264,104,2244.125554
20.105381,90,2245.943232
15.125492,160,2249.386553
15.656857,117,2249.743444
22.2,27,2251.067863
16.882847,157,2253.68849
23.682842,20,2254.751965
10.882851,179,2258.335869
13.8142185,160,2259.168446
12.662745,124,2261.073082
11.974015,104,2263.812835
-23.634315,28,2265.176548
14.945586,120,2267.183472
-19.482843,12,2267.866955
17.414213,61,2268.513537
22.448528,50,2271.084669
18.676954,98,2273.128381
-66.682945,299,2274.92907
-25.440203,83,2275.575071
20.965685,60,2276.261484
23.448528,43,2277.234111
-19.034315,25,2277.651896
19.282843,49,2280.12955
16.814213,143,2282.826607
22.8,28,2284.176877
20.125483,144,2284.439587
19.62254,132,2286.754061
18.979898,52,2289.326539
6.0426483,154,2291.98749
7.4000063,177,2293.263856
16.91127,107,2294.540578
17.66274,99,2296.722215
21.882843,91,2299.016625
17.179897,102,2301.74162
21.062742,58,2301.842644
21.745584,33,2303.437223
-48.75151,194,2311.349797
10.482859,185,2312.610734
19.448526,107,2318.436091
-35.6142,157,2319.854798
14.731375,83,2323.007292
15.808327,114,2325.936982
16.056856,115,2331.396448
7.1657,184,2331.9185
19.4,30,2332.855976
-129.9906,803,2333.831027
18.794111,55,2334.777302
17.745584,58,2337.664617
12.345593,109,2339.326283
15.09706,162,2341.02448
17.814213,59,2342.369463
17.525484,102,2342.971243
22.565685,49,2345.245911
12.945593,176,2352.332821
-6.8544283,250,2354.347649
23.248528,44,2356.691422
17.517159,113,2358.330158
-18.763344,334,2362.416358
13.325498,168,2365.178439
17.414211,140,2369.261381
22.8,28,2370.659067
14.082844,173,2373.608219
-78.83444,342,2375.037318
16.325485,113,2376.169641
17.945583,98,2380.875694
0.6083134,160,2381.347202
-24.751472,34,2383.148959
11.565693,180,2384.127074
17.697054,99,2386.202065
18.214212,58,2386.336321
22.448528,50,2388.743399
15.345585,54,2388.90099
17.979897,118,2390.322152
17.765686,150,2397.400102
18.565683,111,2403.523072
-19.17165,286,2406.249355
-20.682842,19,2407.399242
17.04853,81,2408.151939
12.082849,159,2416.823967
7.6083393,181,2417.298034
18.076954,58,2419.650321
-65.962944,580,2420.609706
21.482841,75,2421.016319
15.345585,70,2423.232361
19.482841,50,2423.573926
21.097055,40,2425.663811
18.614212,134,2427.475944
20.4,55,2428.338156
17.608326,102,2428.466635
22.882843,28,2429.039288
22.979898,65,2432.017921
17.208328,109,2434.687772
12.262752,170,2437.20711
20.965685,115,2437.900527
17.828426,98,2439.840306
-21.66863,56,2440.825457
-19.234314,8,2441.263501
18.517155,108,2443.076987
17.179897,101,2445.197408
15.262742,55,2447.945186
9.600019,212,2452.074566
17.282845,152,2455.3752
15.311272,82,2456.048851
18.159798,62,2459.259207
19.165684,108,2460.978602
21.979898,55,2462.04506
22.165686,29,2463.557674
